ablation_id	component_family	scenario	setting_id	repeat	variant_label	n_cells	n_genes	false_signal	false_call	ari	nmi	rare_f1	rare_precision	rare_recall	power_pass	config_whiten	config_pc_rule	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	config_n_permutations	config_tw_alpha	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	cluster_n	selected_hvg_n	strict_signal_pcs	accepted_embedding_pcs	near_edge_candidate_pcs	embedding_pc_stability_min	embedding_pc_stability_median	null_false_positive_rate	selected_edge	mp_edge	tw_edge	runtime_seconds	peak_memory_mb	prevalence	effect_size	batch_states	batch_markers_per_state	batch_dropout_rate	batch_ari	batch_nmi	batch_aware
embedding_strict_signal	adaptive_embedding	batch_effect	planted_states_with_batch_effect	14	strict signal embedding	180	360			0.8716628335978058	0.8476934337955979					biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		4	4	4	360	4	4	6	1.0	1.0		5.600802846782509	5.405209636960834	5.600802846782509	2.328166199993575	6.728594779968262			3.0	12.0	0.1	-0.002294806939462826	0.019901856953555966	False
rare_state_guard_off	rare_state_guard	batch_effect	planted_states_with_batch_effect	14	rare-state guard off	180	360			0.9504253548023157	0.9298040741340827					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		4	7	3	360	4	7	6	0.7658494015660091	1.0		5.600802846782509	5.405209636960834	5.600802846782509	1.5197542999812867	7.159144401550293			3.0	12.0	0.1	-0.0026516517580743005	0.004097265305395212	False
force_min_embedding_pcs_10	no_call_contract	batch_effect	planted_states_with_batch_effect	14	force minimum 10 embedding PCs	180	360			0.885449402517444	0.8430817473026407					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		4	10	4	360	4	10	6	0.5682323630641397	0.741736659935678		5.600802846782509	5.405209636960834	5.600802846782509	3.1253441000008024	7.471301078796387			3.0	12.0	0.1	0.0004281104552773996	0.022277776337866716	False
whiten_zscore	biwhitening	batch_effect	planted_states_with_batch_effect	14	z-score whitening	180	360			0.8387444783225965	0.8046190886702336					zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		9	11	4	360	9	11	11	0.7600611851334422	1.0		5.228474556678953	5.045883926551831	5.228474556678953	3.107323500007624	8.588339805603027			3.0	12.0	0.1	-0.0012759436666701415	0.020913826535485538	False
batch_residualized	batch_residualization	batch_effect	planted_states_with_batch_effect	14	batch residualized fit	180	360			0.6995962659508719	0.6947623413030416					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	5	4	360	3	5	6	0.8056900087378698	1.0		5.829762314777233	5.626173301766398	5.829762314777233	2.509113800013438	7.76364803314209			3.0	12.0	0.1	-0.0029143558780139853	0.006710236439260313	True
default_v3_3	reference	realistic_null	library_multinomial_null	15	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.845370421119136	5.641236336320888	5.845370421119136	0.15048849998856895	4.247720718383789								False
pc_rule_mp_only	pc_calibration	realistic_null	library_multinomial_null	15	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.641236336320888	5.641236336320888	5.845370421119136	0.15818679999210872	3.636172294616699								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_multinomial_null	15	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.3333333333333333	5.830166025962102	5.641236336320888	5.753690865960858	0.19899469998199493	3.636172294616699								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_multinomial_null	15	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.845370421119136	5.641236336320888	5.845370421119136	0.14982990000862628	3.6359739303588867								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_multinomial_null	15	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.4366411148101843	3.2650773510318674	3.4366411148101843	0.1469828000117559	3.636484146118164								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_multinomial_null	15	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.845370421119136	5.641236336320888	5.845370421119136	0.1707491000124719	3.636073112487793								False
rare_state_guard_off	rare_state_guard	realistic_null	library_multinomial_null	15	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.845370421119136	5.641236336320888	5.845370421119136	0.17008030001306906	3.6365880966186523								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_multinomial_null	15	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	4	360	1	10	6	0.6168879132718184	0.7817025443077179		5.845370421119136	5.641236336320888	5.845370421119136	3.313297999993665	7.925384521484375								False
whiten_zscore	biwhitening	realistic_null	library_multinomial_null	15	z-score whitening	180	360	1.0	1.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	3	3	360	3	3	8	1.0	1.0		5.683188810343622	5.484718488883134	5.683188810343622	2.1528435999935027	8.102448463439941								False
default_v3_3	reference	realistic_null	gene_permutation_null	15	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.230469091159717	6.0128864549605625	6.230469091159717	0.17217800000798889	4.247300148010254								False
pc_rule_mp_only	pc_calibration	realistic_null	gene_permutation_null	15	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.0128864549605625	6.0128864549605625	6.230469091159717	0.17225970001891255	3.6362781524658203								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	gene_permutation_null	15	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0			0.0	6.13274959803039	6.0128864549605625	6.13274959803039	0.20702320002601482	3.6359663009643555								False
hvg_rule_dispersion	hvg_selection	realistic_null	gene_permutation_null	15	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.230469091159717	6.0128864549605625	6.230469091159717	0.1557602999964729	3.6362686157226562								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	gene_permutation_null	15	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.230469091159717	6.0128864549605625	6.230469091159717	0.1541426999901887	3.6363706588745117								False
embedding_strict_signal	adaptive_embedding	realistic_null	gene_permutation_null	15	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.230469091159717	6.0128864549605625	6.230469091159717	0.17395219998434186	3.6363134384155273								False
rare_state_guard_off	rare_state_guard	realistic_null	gene_permutation_null	15	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.230469091159717	6.0128864549605625	6.230469091159717	0.17479009999078698	3.6360158920288086								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	gene_permutation_null	15	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		0	10	3	360	0	10	6	0.5336908428498797	0.5968829711955225		6.230469091159717	6.0128864549605625	6.230469091159717	3.134587000007741	7.278472900390625								False
whiten_zscore	biwhitening	realistic_null	gene_permutation_null	15	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.891821915620633	4.695686968349837	4.891821915620633	0.07890830002725124	3.403430938720703								False
default_v3_3	reference	realistic_null	library_stratified_gene_null	15	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.025831040037678	5.815394845940767	6.025831040037678	0.16826649999711663	4.247437477111816								False
pc_rule_mp_only	pc_calibration	realistic_null	library_stratified_gene_null	15	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.815394845940767	5.815394845940767	6.025831040037678	0.16961620000074618	3.636241912841797								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_stratified_gene_null	15	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	5.931321116900279	5.815394845940767	5.931321116900279	0.1957259999762755	3.6364498138427734								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_stratified_gene_null	15	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.025831040037678	5.815394845940767	6.025831040037678	0.1497881999821402	3.636237144470215								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_stratified_gene_null	15	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.624172826555796	3.443247117430258	3.624172826555796	0.1506474000052549	3.636197090148926								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_stratified_gene_null	15	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.025831040037678	5.815394845940767	6.025831040037678	0.1547300000092946	3.6361379623413086								False
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	15	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.025831040037678	5.815394845940767	6.025831040037678	0.1703929000068456	3.6365537643432617								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_stratified_gene_null	15	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	6	0.45125156856907217	0.716762135346486		6.025831040037678	5.815394845940767	6.025831040037678	3.3118661000044085	7.33616828918457								False
whiten_zscore	biwhitening	realistic_null	library_stratified_gene_null	15	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.926602747453485	5.71963183874201	5.926602747453485	0.06669959999271668	3.8988847732543945								False
default_v3_3	reference	rare_state_power	prevalence_0.020_effect_6.00	15	default RMTGuard v3.3	180	360			0.07966725322058964	0.23930647481695275	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	4	0.7549149655703412	0.9164753271011575		6.086454766478406	5.873901449252853	6.086454766478406	2.378624899982242	8.057820320129395	0.02	6.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	15	MP edge only	180	360			0.07966725322058964	0.23930647481695275	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	7	0.8590154776360804	0.9458707832324588		5.873901449252853	5.873901449252853	6.086454766478406	2.4500683000078425	7.141528129577637	0.02	6.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	15	MP + TW + permutation	180	360			0.07966725322058964	0.23930647481695275	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	4	3	360	2	4	6	0.7724998376160529	0.9222730702002425	0.0	5.990994012876603	5.873901449252853	5.990994012876603	2.6140302999992855	7.140488624572754	0.02	6.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	15	dispersion HVG	180	360			0.07519619565252574	0.22145634085174304	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.772868827208705	0.9280905447184212		6.086454766478406	5.873901449252853	6.086454766478406	2.3218985999992583	7.1901140213012695	0.02	6.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	15	spectral plateau HVG	180	360			0.07196789557370101	0.21360764405081167	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	240	2	4	2	0.8035746826644885	0.9177605132232641		4.84075436506561	4.64666694354455	4.84075436506561	2.46475719998125	6.822296142578125	0.02	6.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.020_effect_6.00	15	strict signal embedding	180	360			0.0733717857649264	0.21715607582147287	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	4	1.0	1.0		6.086454766478406	5.873901449252853	6.086454766478406	1.9738312999834307	6.845062255859375	0.02	6.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.020_effect_6.00	15	rare-state guard off	180	360			0.001490481618773444	0.03915358371513555	0.0851063829787234	0.044444444444444446	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	4	2	360	2	4	4	0.82113978264416	0.924795032439748		6.086454766478406	5.873901449252853	6.086454766478406	1.514997599995695	7.141408920288086	0.02	6.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.020_effect_6.00	15	force minimum 10 embedding PCs	180	360			-0.0040743372511511805	0.03380699285950942	0.0909090909090909	0.047619047619047616	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	4	0.6396205028105244	0.8415933700656926		6.086454766478406	5.873901449252853	6.086454766478406	3.0859208999900147	7.417390823364258	0.02	6.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.020_effect_6.00	15	z-score whitening	180	360			0.08526602730165213	0.2442728829227132	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	7	0.8844130275270615	1.0		5.879354689518552	5.674033794128763	5.879354689518552	2.2682425000239164	7.961112976074219	0.02	6.0						False
default_v3_3	reference	rare_state_power	prevalence_0.040_effect_4.00	15	default RMTGuard v3.3	180	360			0.12970472550869214	0.33045606686966844	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	6	0.8678446937675426	1.0		6.076990976895141	5.864768157462904	6.076990976895141	2.260228899976937	8.035324096679688	0.04	4.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	15	MP edge only	180	360			0.12970472550869214	0.33045606686966844	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	8	0.9487429995255796	1.0		5.864768157462904	5.864768157462904	6.076990976895141	2.146231100021396	7.11747932434082	0.04	4.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	15	MP + TW + permutation	180	360			0.05195339321094808	0.15532719488876742	0.7272727272727273	1.0	0.5714285714285714	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	4	4	360	2	4	6	0.8290239164711801	0.9571880572392387	0.0	5.981678654608482	5.864768157462904	5.981678654608482	2.4394021999905817	7.115359306335449	0.04	4.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	15	dispersion HVG	180	360			0.12970472550869214	0.33045606686966844	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	6	0.9500065426995128	1.0		6.076990976895141	5.864768157462904	6.076990976895141	2.275379700004123	7.118538856506348	0.04	4.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	15	spectral plateau HVG	180	360			0.1053230302079778	0.27697694470457807	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	120	2	4	2	0.9181884532145799	0.9622764843630631		3.4334406960582586	3.2620367033670012	3.4334406960582586	2.4542530000035185	6.237213134765625	0.04	4.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.040_effect_4.00	15	strict signal embedding	180	360			0.13006883346972473	0.33071231132077106	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	6	1.0	1.0		6.076990976895141	5.864768157462904	6.076990976895141	1.8585141000221483	6.883878707885742	0.04	4.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.040_effect_4.00	15	rare-state guard off	180	360			-0.0012877592670923821	0.024427764384524858	0.12	0.06451612903225806	0.8571428571428571	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	3	2	360	2	3	6	0.8078860926897604	1.0		6.076990976895141	5.864768157462904	6.076990976895141	1.3803404000063892	7.116357803344727	0.04	4.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.040_effect_4.00	15	force minimum 10 embedding PCs	180	360			-0.008587639163692621	0.05402060469710374	0.14583333333333334	0.07865168539325842	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	6	0.5089744182109437	0.6852978403205785		6.076990976895141	5.864768157462904	6.076990976895141	3.095681400009198	7.491255760192871	0.04	4.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.040_effect_4.00	15	z-score whitening	180	360			0.05195339321094808	0.15532719488876742	0.7272727272727273	1.0	0.5714285714285714	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	7	0.8406766471200845	0.9358541114219151		5.983369302835195	5.774415972481436	5.983369302835195	2.3672126999881584	8.033485412597656	0.04	4.0						False
default_v3_3	reference	batch_effect	planted_states_with_batch_effect	15	default RMTGuard v3.3	180	360			0.7017018620244057	0.7133184474584063					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	360	4	6	6	0.8047993850489823	1.0		5.623086388731633	5.426714985208937	5.623086388731633	2.753142300003674	7.851968765258789			3.0	12.0	0.1	0.005524236553251911	0.03089159893667628	False
pc_rule_mp_only	pc_calibration	batch_effect	planted_states_with_batch_effect	15	MP edge only	180	360			0.6672035754655291	0.6524424726584311					biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	9	4	360	4	9	8	0.7584086807305334	0.8754137653418541		5.426714985208937	5.426714985208937	5.623086388731633	2.930362500017509	7.263474464416504			3.0	12.0	0.1	0.01711990070903883	0.025235612992776726	False
pc_rule_mp_tw_permutation	pc_calibration	batch_effect	planted_states_with_batch_effect	15	MP + TW + permutation	180	360			0.6722572553172045	0.6583790870310112					biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		4	5	4	360	4	5	6	0.9082501426801635	1.0	0.3333333333333333	5.63644642022312	5.426714985208937	5.53489316544626	2.5823979999986477	6.844199180603027			3.0	12.0	0.1	0.002587368117743397	0.024996313663903542	False
hvg_rule_dispersion	hvg_selection	batch_effect	planted_states_with_batch_effect	15	dispersion HVG	180	360			0.742904526005342	0.7303840120375071					biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	360	4	6	6	0.7636627493731931	1.0		5.623086388731633	5.426714985208937	5.623086388731633	2.6262284999829717	6.9841461181640625			3.0	12.0	0.1	-0.004528959968399504	0.018671883281638962	False
hvg_rule_spectral_plateau	hvg_selection	batch_effect	planted_states_with_batch_effect	15	spectral plateau HVG	180	360			0.9336045602508797	0.9134577324350996					biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	5	3	120	4	5	3	0.8124701782707224	1.0		2.9349005946068987	2.7883846869213245	2.9349005946068987	2.665162999997847	5.931466102600098			3.0	12.0	0.1	0.006483910194336298	0.011208439375880912	False
embedding_strict_signal	adaptive_embedding	batch_effect	planted_states_with_batch_effect	15	strict signal embedding	180	360			0.8584933113324764	0.8439389992919846					biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		4	4	4	360	4	4	6	1.0	1.0		5.623086388731633	5.426714985208937	5.623086388731633	2.252662800019607	6.716732025146484			3.0	12.0	0.1	0.009862350841573577	0.030685725551574367	False
rare_state_guard_off	rare_state_guard	batch_effect	planted_states_with_batch_effect	15	rare-state guard off	180	360			0.9033214416456778	0.8862723623529272					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		4	5	3	360	4	5	6	0.8835585744909066	1.0		5.623086388731633	5.426714985208937	5.623086388731633	1.3844194000121206	6.869797706604004			3.0	12.0	0.1	0.0049958930794256635	0.011246736764240855	False
force_min_embedding_pcs_10	no_call_contract	batch_effect	planted_states_with_batch_effect	15	force minimum 10 embedding PCs	180	360			0.7902648147987203	0.770453415797414					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		4	10	4	360	4	10	6	0.6279019307484179	0.7565386344361869		5.623086388731633	5.426714985208937	5.623086388731633	3.164698700013105	7.362022399902344			3.0	12.0	0.1	0.010640983580170722	0.029194228234472232	False
whiten_zscore	biwhitening	batch_effect	planted_states_with_batch_effect	15	z-score whitening	180	360			0.8224334284685084	0.7779428226801766					zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		8	8	4	360	8	8	11	1.0	1.0		5.2601650238599715	5.076467688075419	5.2601650238599715	2.8913147000130266	8.079633712768555			3.0	12.0	0.1	-0.00653229483508417	0.016582450648371782	False
batch_residualized	batch_residualization	batch_effect	planted_states_with_batch_effect	15	batch residualized fit	180	360			0.790123573761716	0.7699830723803801					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	4	4	360	3	4	6	0.8579304637685032	1.0		5.850871796132269	5.646545590378028	5.850871796132269	2.3603901999886148	7.554749488830566			3.0	12.0	0.1	-0.004766782872489229	0.0054191436686356525	True
default_v3_3	reference	realistic_null	library_multinomial_null	16	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.960507841270619	5.7523528869302565	5.960507841270619	0.17463730002054945	4.247590065002441								False
pc_rule_mp_only	pc_calibration	realistic_null	library_multinomial_null	16	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.7523528869302565	5.7523528869302565	5.960507841270619	0.1759576000040397	3.636241912841797								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_multinomial_null	16	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	5.867022455737004	5.7523528869302565	5.867022455737004	0.2161846999952104	3.636350631713867								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_multinomial_null	16	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.960507841270619	5.7523528869302565	5.960507841270619	0.18810800000210293	3.636296272277832								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_multinomial_null	16	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.389160710356239	3.2199672600967624	3.389160710356239	0.19741289998637512	3.636301040649414								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_multinomial_null	16	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.960507841270619	5.7523528869302565	5.960507841270619	0.18899610001244582	3.6364002227783203								False
