dataset_id	ablation_id	component_family	repeat	variant_label	n_cells	n_genes	label_key	batch_key	label_n	batch_n	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	accepted_embedding_pcs	cluster_n	selected_hvg_n	runtime_seconds	peak_memory_mb	label_ari	label_nmi	batch_ari	batch_nmi	config_whiten	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	batch_aware_fit	run_label	subsample_fraction	source_n_cells	subsample_n_cells
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	14	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	4	2000	12.198483999993186	299.04659938812256	0.6509294907930745	0.6798600741855721	0.0156075202826006	0.0305515924807439	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	14	rare-state guard off	800	15701	cell	batch	8	8	ok		5	7	7	4	2000	15.876111399993531	299.0467176437378	0.4881375041239173	0.6299218557440155	-0.0002190535762035	0.0195533217968464	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	14	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	6	2000	15.86220040000626	299.0515356063843	0.7816237396699128	0.7225980048288988	0.0178741453064593	0.0317803440429167	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	14	batch residualized fit	800	15701	cell	batch	8	8	ok		6	8	8	4	2000	14.100506500020856	383.5665054321289	0.5795013316609128	0.6418192107168904	0.0049826878525026	0.0106613080377255	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	15	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	8	8	5	2000	12.166636499983724	299.6580820083618	0.6037218896532286	0.6171722108598662	0.022913295663108	0.0355125576026984	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	15	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	4	2000	10.207779399992432	299.04659938812256	0.6378508585474667	0.6588962498147714	0.0185403154035223	0.034662800742121	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	15	rare-state guard off	800	15701	cell	batch	8	8	ok		5	6	6	3	2000	10.748032100003911	299.0468215942383	0.6377622825699715	0.6678976649215578	0.0186805157270569	0.0319748852301885	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	15	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	5	2000	14.118632899975635	299.05112648010254	0.5965816718877724	0.5996272958411596	0.023518399827914	0.0359114052161443	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	15	batch residualized fit	800	15701	cell	batch	8	8	ok		6	7	7	4	2000	13.630916599999182	383.5665054321289	0.6088089452091785	0.6361084155889022	0.011991517272717	0.0283386317897458	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	16	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	6	6	6	2000	12.047394199995324	299.6583747863769	0.4388654735691216	0.5857313054308004	0.0113128312415305	0.0194997254947496	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	16	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	6	2000	9.86435300001176	299.0467977523804	0.4339137296916129	0.5844358982373427	0.0115090783292466	0.020607205405629	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	16	rare-state guard off	800	15701	cell	batch	8	8	ok		5	7	7	5	2000	10.419221199990716	299.0463676452637	0.7694872027323524	0.7295418972069302	0.0189561522672679	0.0349862103957471	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	16	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	6	2000	12.779643300018506	299.051305770874	0.7396366264769992	0.7143309812037781	0.0191918101670237	0.0399499233230558	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	16	batch residualized fit	800	15701	cell	batch	8	8	ok		6	9	9	5	2000	14.178860899992287	383.5665054321289	0.775765298823298	0.7410816621238359	0.0055457452554202	0.0265191796961213	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	17	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	6	6	4	2000	17.242426400014665	299.6579246520996	0.4834010868058038	0.5692684795356828	0.0075568411191829	0.013102745158789	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	17	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	6	2000	13.743689999973869	299.04666328430176	0.4166534234778487	0.5589670009959244	0.0096270189402336	0.018217822470966	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	17	rare-state guard off	800	15701	cell	batch	8	8	ok		5	6	6	3	2000	14.012168900022516	299.04664421081543	0.4774189951542807	0.5738590523978063	0.0064275873857953	0.0101183768026442	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	17	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	5	2000	23.02989430000889	299.0514335632324	0.6639416215371172	0.6176783707748311	0.0257706703053244	0.0409182674416525	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	17	batch residualized fit	800	15701	cell	batch	8	8	ok		6	7	7	4	2000	17.070840600004885	383.5665054321289	0.5978569113085204	0.6241982561133751	0.0151826792590188	0.0284295819350155	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	18	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	8	8	6	2000	16.663220700022066	299.6579895019531	0.7715188311284077	0.7082438707241079	0.0286050122690619	0.0452067078704633	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	18	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	5	2000	13.843475400004536	299.04686641693115	0.7651157227997192	0.7172062181815657	0.0207086129863739	0.0366314413645391	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	18	rare-state guard off	800	15701	cell	batch	8	8	ok		5	6	6	3	2000	12.099290499987546	299.0466585159302	0.6567228478716624	0.6793298640054993	0.0225548366332378	0.0345107207149122	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	18	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	4	2000	18.93084019998787	299.046911239624	0.6478744442023274	0.6668520669603559	0.0252153151590685	0.0395018309074309	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	18	batch residualized fit	800	15701	cell	batch	8	8	ok		5	8	8	4	2000	18.61335890000919	383.5665054321289	0.6364561849042603	0.6551249612912498	0.0168681459283114	0.0311437659303908	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	19	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	14.977372299996205	299.6577854156494	0.7990938056408502	0.7705216809659636	0.0147342840320828	0.0384825625245112	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	embedding_strict_signal	adaptive_embedding	19	strict signal embedding	800	15701	cell	batch	8	8	ok		5	5	5	5	2000	10.509181400004309	299.04669857025146	0.524431445464332	0.606321157854355	0.0083095004644735	0.0163657833606508	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	rare_state_guard_off	rare_state_guard	19	rare-state guard off	800	15701	cell	batch	8	8	ok		5	8	8	4	2000	10.137756100011757	299.0469207763672	0.8020105055904361	0.7659602416044141	0.013506475937201	0.0326259793566036	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	force_min_embedding_pcs_10	no_call_contract	19	force minimum 10 embedding PCs	800	15701	cell	batch	8	8	ok		5	10	10	6	2000	11.940271300001768	299.0512800216675	0.753719102356064	0.7096125063477611	0.0191732402767698	0.0388237892526973	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	batch_residualized	batch_residualization	19	batch residualized fit	800	15701	cell	batch	8	8	ok		6	7	7	4	2000	12.043528500013052	383.5665054321289	0.5898485786653437	0.625005052855462	0.0149660741745727	0.0294509824964376	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	10	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	17	17	6	2000	14.830346900009316	311.72638416290283	0.5531222064759946	0.67007335945978	0.0707179165938298	0.0820402429207524	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	10	strict signal embedding	800	16359	cell	batch	14	4	ok		15	15	15	6	2000	12.676917999982834	311.114821434021	0.5595386595123715	0.6856747809927998	0.0739864752761379	0.0853905005067948	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	10	rare-state guard off	800	16359	cell	batch	14	4	ok		15	16	16	7	2000	9.869694199995138	311.1149139404297	0.5477817064250792	0.6701344457463366	0.0705911752513891	0.0854346997816052	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	10	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		15	19	19	6	2000	15.020844899991062	311.1197032928467	0.5590757475031259	0.6839845935580529	0.0763962001481223	0.0890635301879944	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	10	batch residualized fit	800	16359	cell	batch	14	4	ok		15	21	21	8	2000	16.555731600004947	399.640998840332	0.5885416948145037	0.6559472333267391	0.0509679459400339	0.0886930356620464	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	11	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	17	17	5	2000	17.051538400002755	311.7260808944702	0.5670999468258306	0.6690413460675659	0.0646177056811993	0.0731137628449884	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	11	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	15.593577300023751	311.1150150299072	0.5675156686358335	0.6725516819467999	0.0658810565865926	0.0742322566027602	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	11	rare-state guard off	800	16359	cell	batch	14	4	ok		14	19	19	9	2000	11.618163000006462	311.1150951385498	0.5609472976279655	0.663158726254736	0.0732104885262661	0.0906694544933318	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	11	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	18	18	7	2000	16.87908340001013	311.119686126709	0.5700705550586177	0.6737450635987701	0.0718228044885359	0.0941740935722293	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	11	batch residualized fit	800	16359	cell	batch	14	4	ok		15	19	19	7	2000	24.443801499990517	399.640998840332	0.5614333197906786	0.6407603278952556	0.0623195904700687	0.0867990589890796	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	12	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	19	19	7	2000	21.725381299998844	311.7266721725464	0.5465821024841903	0.6706553534290985	0.0667209997851266	0.0775453553621298	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	12	strict signal embedding	800	16359	cell	batch	14	4	ok		15	15	15	5	2000	19.76167800000985	311.1152515411377	0.567542349604306	0.6839812907228818	0.0641956692969102	0.0714973714137508	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	12	rare-state guard off	800	16359	cell	batch	14	4	ok		15	16	16	6	2000	11.82048650001525	311.1148262023926	0.5481049463307958	0.6558601396488558	0.0662501121910563	0.0774323593673903	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	12	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		15	19	19	7	2000	18.251534699986223	311.11497497558594	0.5459998160956708	0.6729801016968108	0.066291820734774	0.0766241358917997	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	12	batch residualized fit	800	16359	cell	batch	14	4	ok		15	20	20	5	2000	16.14002829999663	399.640998840332	0.7313406695807262	0.7374899514994098	0.0309772282961028	0.0378066620577491	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	13	default RMTGuard v3.3	800	16359	cell	batch	12	4	ok		15	18	18	7	2000	20.36389579999377	311.7264127731323	0.7598295416769301	0.737035512166691	0.04554494200344	0.0527968714789313	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	13	strict signal embedding	800	16359	cell	batch	12	4	ok		15	15	15	6	2000	17.37275410001166	311.1147766113281	0.5655330233454762	0.6856189597760433	0.0744570295873393	0.0874421593976079	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	13	rare-state guard off	800	16359	cell	batch	12	4	ok		15	20	20	10	2000	12.825391899998069	311.11480045318604	0.5544571682102378	0.6773542028882265	0.0709903346511045	0.0874480656767692	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	13	force minimum 10 embedding PCs	800	16359	cell	batch	12	4	ok		15	20	20	6	2000	17.521787100005895	311.11976432800293	0.5884369257763878	0.6883479975747999	0.0725577139631871	0.0859289748962839	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	13	batch residualized fit	800	16359	cell	batch	12	4	ok		15	18	18	7	2000	21.18980280001415	399.640998840332	0.5593434946611151	0.6774312687784674	0.0708197299183027	0.0870932678007624	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	14	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	17	17	6	2000	18.11649499999476	311.7262907028198	0.5590523294230814	0.677077333826967	0.0790710412430629	0.0917107477946531	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	14	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	18.76361250001355	311.11503887176514	0.5710297202061241	0.6929802289857528	0.0781613410551424	0.0899854042968053	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	14	rare-state guard off	800	16359	cell	batch	14	4	ok		14	18	18	7	2000	15.561776000016836	311.11480236053467	0.5542723492697366	0.6551693971592873	0.0773719643097682	0.0971620873014513	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	14	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	19	19	6	2000	21.600191000005	311.1193838119507	0.5619740890152195	0.6509145369143817	0.0753119830692765	0.0886242124550979	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	14	batch residualized fit	800	16359	cell	batch	14	4	ok		16	19	19	5	2000	23.648531299986644	399.640998840332	0.5332084614609477	0.6563299139450626	0.0652423857051248	0.0878022237580842	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	15	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	21	21	6	2000	24.541932699998146	311.7263994216919	0.5763327081969533	0.6719277877180846	0.079332224174411	0.0940068163659857	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	15	strict signal embedding	800	16359	cell	batch	13	4	ok		15	15	15	5	2000	19.60233310001786	311.1151533126831	0.5716498643150134	0.6813563812407956	0.0810167892088974	0.0956513628446744	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	15	rare-state guard off	800	16359	cell	batch	13	4	ok		15	23	23	7	2000	20.27204630000051	311.1153612136841	0.5688373481467812	0.6647426317492966	0.0775011560195407	0.0943779416156586	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	15	force minimum 10 embedding PCs	800	16359	cell	batch	13	4	ok		15	18	18	5	2000	24.726769400003832	311.11514377593994	0.5795528393146122	0.6870772688321312	0.0774442014595927	0.0916726936824325	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	15	batch residualized fit	800	16359	cell	batch	13	4	ok		15	19	19	5	2000	27.76318069998524	399.640998840332	0.5159673819546119	0.6405332213935195	0.0713052478845085	0.0897973360671756	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	16	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	18.68184289999772	311.7266607284546	0.5683719914634987	0.6845158290884176	0.0696522434331163	0.077371465576468	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	16	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	18.076392999995733	311.11521339416504	0.5683719914634987	0.6845158290884176	0.0696522434331163	0.077371465576468	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	16	rare-state guard off	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	13.649455500009935	311.11503887176514	0.5564223204052269	0.6663918492719773	0.0697318380496301	0.0804466909053139	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	16	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	17	17	5	2000	23.633169800014	311.1193914413452	0.538927948909422	0.6641781519498814	0.0730446804161175	0.0841994076023009	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	16	batch residualized fit	800	16359	cell	batch	14	4	ok		15	20	20	8	2000	24.55531250001513	399.640998840332	0.543641536787032	0.6635349469100866	0.0588608170590384	0.0802571956038022	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	17	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	18	18	7	2000	23.53884540000581	311.7262849807739	0.5662418915759653	0.6582875050163085	0.072554655023303	0.0880631195496376	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	17	strict signal embedding	800	16359	cell	batch	13	4	ok		15	15	15	5	2000	19.767154000001028	311.1151428222656	0.5878289991264899	0.6855062841897333	0.0751101079360448	0.0901295061887673	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	17	rare-state guard off	800	16359	cell	batch	13	4	ok		15	18	18	7	2000	16.45189679999021	311.11480236053467	0.5653210960087837	0.655805069344238	0.0753268995385526	0.0940693362082847	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	17	force minimum 10 embedding PCs	800	16359	cell	batch	13	4	ok		15	17	17	6	2000	20.163072399998786	311.1198139190674	0.5915976474821196	0.6721383087794652	0.0725410600902781	0.0879427553061443	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	17	batch residualized fit	800	16359	cell	batch	13	4	ok		14	16	16	7	2000	24.173816099995747	399.640998840332	0.5530096352617373	0.6466029084638795	0.0621820838463993	0.0839428033497273	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	18	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	17	17	5	2000	23.056459000014	311.72641468048096	0.5569096415756865	0.6557045362816879	0.0970491792344815	0.1169455100961985	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	18	strict signal embedding	800	16359	cell	batch	14	4	ok		14	14	14	5	2000	17.334475099982228	311.1151828765869	0.5685609829226302	0.6685819870060742	0.0787479279231222	0.092346057370805	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	18	rare-state guard off	800	16359	cell	batch	14	4	ok		14	15	15	7	2000	14.239315799990436	311.11506271362305	0.7019210919430775	0.7112263955219112	0.0338906974261143	0.0487962676830517	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	18	force minimum 10 embedding PCs	800	16359	cell	batch	14	4	ok		14	17	17	6	2000	19.100944500009064	311.11979484558105	0.5545299980240826	0.6458071713053918	0.0775389797678739	0.0976605608126341	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	18	batch residualized fit	800	16359	cell	batch	14	4	ok		15	18	18	7	2000	25.016326600016328	399.640998840332	0.7753156390705013	0.7299297704255912	0.0292686727842475	0.0355005022985257	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
baron_pancreas	default_v3_3	reference	19	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		14	15	15	5	2000	20.31068419999792	311.72615242004395	0.5729841635534005	0.6772678255315928	0.0811304380907377	0.0933741133653012	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	embedding_strict_signal	adaptive_embedding	19	strict signal embedding	800	16359	cell	batch	13	4	ok		14	14	14	5	2000	17.573883400007617	311.11506938934326	0.5655578352460141	0.6828579341783948	0.080794735839237	0.0932171041583007	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	rare_state_guard_off	rare_state_guard	19	rare-state guard off	800	16359	cell	batch	13	4	ok		14	14	14	4	2000	13.151333299989346	311.1147527694702	0.553365023482638	0.665827093006871	0.0788915250840689	0.0921682657885977	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	force_min_embedding_pcs_10	no_call_contract	19	force minimum 10 embedding PCs	800	16359	cell	batch	13	4	ok		14	16	16	5	2000	17.227171799982898	311.1193323135376	0.5514146782320677	0.67011236720785	0.076305430637609	0.0867046973389658	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	batch_residualized	batch_residualization	19	batch residualized fit	800	16359	cell	batch	13	4	ok		15	20	20	9	2000	20.057554999977583	399.640998840332	0.7710762382688394	0.7509382622884787	0.0101444764698302	0.0572654905751104	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1000	800
