calibration_type	prevalence	effect_size	repeat	n_cells	n_genes	ari	nmi	rare_precision	rare_recall	rare_f1	power_pass	rare_ari_floor	rare_f1_floor	fixed_ari	fixed_nmi	fixed_rare_f1	n_signal_pcs	accepted_embedding_pcs	cluster_n	analysis_status	no_call_reason	rare_state_guard	rare_state_guard_selected	rare_state_guard_reason	rare_state_binary_fraction	rare_state_binary_separation	rare_state_binary_silhouette	selected_hvg_n	mp_edge	selected_edge	bulk_ks	null_false_positive_rate	runtime_seconds	peak_memory_mb
rare_state_power	0.02	2.5	12	220	500	0.0613271897303777	0.1906580819155657	1.0	1.0	1.0	1	0.8	0.7	-0.0061539522436582	0.0279031905329281	0.0634920634920634	2	6	4	ok		adaptive_binary_split	True	accepted_rare_binary_split	0.0181818181818181	6.5174369241491865	0.5639116843522683	500	6.18515420555728	6.371968856542268	0.0129380477354883		4.332573299994692	22.115981101989743
rare_state_power	0.02	2.5	13	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	-0.0020273220963785	0.0047779467048107	0.0495867768595041	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.230319810066292	6.418498630215454	0.0108717403366966		0.1172679000010248	6.621185302734375
rare_state_power	0.02	2.5	14	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	0.0032324758695314	0.0011889452176281	0.0444444444444444	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.248171515328832	6.436889523342561	0.0128752849656968		0.1991515999834519	6.620888710021973
rare_state_power	0.02	2.5	15	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	0.0140416701664041	0.0141217682828235	0.0689655172413793	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.331350010106752	6.522580317887788	0.0176960657275527		0.1363406000018585	6.620963096618652
rare_state_power	0.02	2.5	16	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	0.003550458260217	0.0012963820157777	0.0449438202247191	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.309129260869864	6.499688419415916	0.014107934769297		0.1231117999996058	6.621075630187988
rare_state_power	0.02	2.5	17	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	-0.0002729738741872	1.758348949708152e-05	0.036036036036036	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.18555723266272	6.372384056564588	0.0120635721527426		0.1173357999941799	6.621026039123535
rare_state_power	0.02	2.5	18	220	500	0.0641558330425307	0.2002632898653636	1.0	1.0	1.0	1	0.8	0.7	0.0030445009647996	0.0080485771625224	0.0566037735849056	2	3	4	ok		adaptive_binary_split	True	accepted_rare_binary_split	0.0181818181818181	6.246414470233227	0.6972018824263377	500	6.294627265343584	6.484748409712012	0.0181743706844172		3.2280985999968834	10.318389892578123
rare_state_power	0.02	2.5	19	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	-0.008228927990327	0.0265292615829419	0.0615384615384615	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.218985334898607	6.406821811760572	0.0089821108006284		0.1093617000151425	6.620798110961914
rare_state_power	0.02	2.5	20	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	-0.0101710339659002	0.0252323083395984	0.0597014925373134	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.341049523960329	6.532572793118732	0.0173703176637236		0.2103808000101708	6.621017456054688
rare_state_power	0.02	2.5	21	220	500	0.0	0.0	0.0181818181818181	1.0	0.0357142857142857	0	0.8	0.7	-0.0044761894796035	0.0025480449630733	0.0444444444444444	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.3163407437643935	6.507117715903327	0.0155047607436521		0.115026499988744	6.620683670043945
